season,week,day,status,team1,team1_id,team1_score,team2,team2_id,team2_score,winning_team,stadium,city_state,game_id
2024-25,Week 12 (Jan 6 - Jan 12),01-12-25,Final,Charlotte Hornets,1610612766,113.0,Phoenix Suns,1610612756,120.0,Phoenix Suns,Footprint Center,"Phoenix, AZ",0022400547
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,Minnesota Timberwolves,1610612750,120.0,Washington Wizards,1610612764,106.0,Minnesota Timberwolves,Capital One Arena,"Washington, DC",0022400548
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,Detroit Pistons,1610612765,124.0,New York Knicks,1610612752,119.0,Detroit Pistons,Madison Square Garden,"New York, NY",0022400549
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,Golden State Warriors,1610612744,101.0,Toronto Raptors,1610612761,104.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400550
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,Memphis Grizzlies,1610612763,118.0,Houston Rockets,1610612745,120.0,Houston Rockets,Toyota Center,"Houston, TX",0022400551
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,San Antonio Spurs,1610612759,126.0,Los Angeles Lakers,1610612747,102.0,San Antonio Spurs,Crypto.com Arena,"Los Angeles, CA",0022400552
2024-25,Week 13 (Jan 13 - Jan 19),01-13-25,Final,Miami Heat,1610612748,98.0,LA Clippers,1610612746,109.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400553
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Cleveland Cavaliers,1610612739,127.0,Indiana Pacers,1610612754,117.0,Cleveland Cavaliers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400554
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Oklahoma City Thunder,1610612760,118.0,Philadelphia 76ers,1610612755,102.0,Oklahoma City Thunder,Wells Fargo Center,"Philadelphia, PA",0022400555
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Phoenix Suns,1610612756,117.0,Atlanta Hawks,1610612737,122.0,Atlanta Hawks,State Farm Arena,"Atlanta, GA",0022400556
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,New Orleans Pelicans,1610612740,119.0,Chicago Bulls,1610612741,113.0,New Orleans Pelicans,United Center,"Chicago, IL",0022400557
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Sacramento Kings,1610612758,115.0,Milwaukee Bucks,1610612749,130.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400558
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Denver Nuggets,1610612743,118.0,Dallas Mavericks,1610612742,99.0,Denver Nuggets,American Airlines Center,"Dallas, TX",0022400559
2024-25,Week 13 (Jan 13 - Jan 19),01-14-25,Final,Brooklyn Nets,1610612751,132.0,Portland Trail Blazers,1610612757,114.0,Brooklyn Nets,Moda Center,"Portland, OR",0022400560
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final/OT,New York Knicks,1610612752,125.0,Philadelphia 76ers,1610612755,119.0,New York Knicks,Wells Fargo Center,"Philadelphia, PA",0022400561
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Boston Celtics,1610612738,97.0,Toronto Raptors,1610612761,110.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400562
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Atlanta Hawks,1610612737,110.0,Chicago Bulls,1610612741,94.0,Atlanta Hawks,United Center,"Chicago, IL",0022400563
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Orlando Magic,1610612753,93.0,Milwaukee Bucks,1610612749,122.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400564
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Dallas Mavericks,1610612742,116.0,New Orleans Pelicans,1610612740,119.0,New Orleans Pelicans,Smoothie King Center,"New Orleans, LA",0022400566
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Memphis Grizzlies,1610612763,129.0,San Antonio Spurs,1610612759,115.0,Memphis Grizzlies,Frost Bank Center,"San Antonio, TX",0022400567
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Houston Rockets,1610612745,128.0,Denver Nuggets,1610612743,108.0,Houston Rockets,Ball Arena,"Denver, CO",0022400568
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Charlotte Hornets,1610612766,117.0,Utah Jazz,1610612762,112.0,Charlotte Hornets,Delta Center,"Salt Lake City, UT",0022400569
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Golden State Warriors,1610612744,116.0,Minnesota Timberwolves,1610612750,115.0,Golden State Warriors,Target Center,"Minneapolis, MN",0022400565
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Miami Heat,1610612748,108.0,Los Angeles Lakers,1610612747,117.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400570
2024-25,Week 13 (Jan 13 - Jan 19),01-15-25,Final,Brooklyn Nets,1610612751,67.0,LA Clippers,1610612746,126.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400571
2024-25,Week 13 (Jan 13 - Jan 19),01-16-25,Final,Indiana Pacers,1610612754,111.0,Detroit Pistons,1610612765,100.0,Indiana Pacers,Little Caesars Arena,"Detroit, MI",0022400572
2024-25,Week 13 (Jan 13 - Jan 19),01-16-25,Final,Phoenix Suns,1610612756,130.0,Washington Wizards,1610612764,123.0,Phoenix Suns,Capital One Arena,"Washington, DC",0022400573
2024-25,Week 13 (Jan 13 - Jan 19),01-16-25,Final,Cleveland Cavaliers,1610612739,114.0,Oklahoma City Thunder,1610612760,134.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400574
2024-25,Week 13 (Jan 13 - Jan 19),01-16-25,Final,LA Clippers,1610612746,118.0,Portland Trail Blazers,1610612757,89.0,LA Clippers,Moda Center,"Portland, OR",0022400575
2024-25,Week 13 (Jan 13 - Jan 19),01-16-25,Final,Houston Rockets,1610612745,127.0,Sacramento Kings,1610612758,132.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400576
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Orlando Magic,1610612753,94.0,Boston Celtics,1610612738,121.0,Boston Celtics,TD Garden,"Boston, MA",0022400577
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Minnesota Timberwolves,1610612750,116.0,New York Knicks,1610612752,99.0,Minnesota Timberwolves,Madison Square Garden,"New York, NY",0022400578
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Denver Nuggets,1610612743,133.0,Miami Heat,1610612748,113.0,Denver Nuggets,Kaseya Center,"Miami, FL",0022400579
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Toronto Raptors,1610612761,112.0,Milwaukee Bucks,1610612749,130.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400580
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Utah Jazz,1610612762,123.0,New Orleans Pelicans,1610612740,136.0,New Orleans Pelicans,Smoothie King Center,"New Orleans, LA",0022400581
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Charlotte Hornets,1610612766,125.0,Chicago Bulls,1610612741,123.0,Charlotte Hornets,United Center,"Chicago, IL",0022400584
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Oklahoma City Thunder,1610612760,98.0,Dallas Mavericks,1610612742,106.0,Dallas Mavericks,American Airlines Center,"Dallas, TX",0022400583
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Memphis Grizzlies,1610612763,140.0,San Antonio Spurs,1610612759,112.0,Memphis Grizzlies,Frost Bank Center,"San Antonio, TX",0022400582
2024-25,Week 13 (Jan 13 - Jan 19),01-17-25,Final,Brooklyn Nets,1610612751,101.0,Los Angeles Lakers,1610612747,102.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400585
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final,Phoenix Suns,1610612756,125.0,Detroit Pistons,1610612765,121.0,Phoenix Suns,Little Caesars Arena,"Detroit, MI",0022400586
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final/OT,Atlanta Hawks,1610612737,119.0,Boston Celtics,1610612738,115.0,Atlanta Hawks,TD Garden,"Boston, MA",0022400587
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final,Philadelphia 76ers,1610612755,102.0,Indiana Pacers,1610612754,115.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400588
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final,Washington Wizards,1610612764,114.0,Golden State Warriors,1610612744,122.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400589
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final,Cleveland Cavaliers,1610612739,124.0,Minnesota Timberwolves,1610612750,117.0,Cleveland Cavaliers,Target Center,"Minneapolis, MN",0022400590
2024-25,Week 13 (Jan 13 - Jan 19),01-18-25,Final,Houston Rockets,1610612745,125.0,Portland Trail Blazers,1610612757,103.0,Houston Rockets,Moda Center,"Portland, OR",0022400591
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,San Antonio Spurs,1610612759,107.0,Miami Heat,1610612748,128.0,Miami Heat,Kaseya Center,"Miami, FL",0022400592
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Denver Nuggets,1610612743,113.0,Orlando Magic,1610612753,100.0,Denver Nuggets,Kia Center,"Orlando, FL",0022400593
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Philadelphia 76ers,1610612755,109.0,Milwaukee Bucks,1610612749,123.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400594
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Brooklyn Nets,1610612751,101.0,Oklahoma City Thunder,1610612760,127.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400595
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Los Angeles Lakers,1610612747,102.0,LA Clippers,1610612746,116.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400596
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Chicago Bulls,1610612741,102.0,Portland Trail Blazers,1610612757,113.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400597
2024-25,Week 13 (Jan 13 - Jan 19),01-19-25,Final,Washington Wizards,1610612764,100.0,Sacramento Kings,1610612758,123.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400598
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Dallas Mavericks,1610612742,105.0,Charlotte Hornets,1610612766,110.0,Charlotte Hornets,Spectrum Center,"Charlotte, NC",0022400599
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Detroit Pistons,1610612765,107.0,Houston Rockets,1610612745,96.0,Detroit Pistons,Toyota Center,"Houston, TX",0022400600
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Minnesota Timberwolves,1610612750,106.0,Memphis Grizzlies,1610612763,108.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400601
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Atlanta Hawks,1610612737,110.0,New York Knicks,1610612752,119.0,New York Knicks,Madison Square Garden,"New York, NY",0022400602
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Phoenix Suns,1610612756,92.0,Cleveland Cavaliers,1610612739,118.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400603
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Boston Celtics,1610612738,125.0,Golden State Warriors,1610612744,85.0,Boston Celtics,Chase Center,"San Francisco, CA",0022400604
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final/OT,Utah Jazz,1610612762,119.0,New Orleans Pelicans,1610612740,123.0,New Orleans Pelicans,Smoothie King Center,"New Orleans, LA",0022400605
2024-25,Week 14 (Jan 20 - Jan 26),01-20-25,Final,Chicago Bulls,1610612741,112.0,LA Clippers,1610612746,99.0,Chicago Bulls,Intuit Dome,"Inglewood, CA",0022400611
2024-25,Week 14 (Jan 20 - Jan 26),01-21-25,Final,New York Knicks,1610612752,99.0,Brooklyn Nets,1610612751,95.0,New York Knicks,Barclays Center,"Brooklyn, NY",0022400606
2024-25,Week 14 (Jan 20 - Jan 26),01-21-25,Final,Portland Trail Blazers,1610612757,116.0,Miami Heat,1610612748,107.0,Portland Trail Blazers,Kaseya Center,"Miami, FL",0022400607
2024-25,Week 14 (Jan 20 - Jan 26),01-21-25,Final,Orlando Magic,1610612753,93.0,Toronto Raptors,1610612761,109.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400608
2024-25,Week 14 (Jan 20 - Jan 26),01-21-25,Final,Philadelphia 76ers,1610612755,109.0,Denver Nuggets,1610612743,144.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400609
2024-25,Week 14 (Jan 20 - Jan 26),01-21-25,Final,Washington Wizards,1610612764,88.0,Los Angeles Lakers,1610612747,111.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400610
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Detroit Pistons,1610612765,114.0,Atlanta Hawks,1610612737,104.0,Detroit Pistons,State Farm Arena,"Atlanta, GA",0022400612
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Phoenix Suns,1610612756,108.0,Brooklyn Nets,1610612751,84.0,Phoenix Suns,Barclays Center,"Brooklyn, NY",0022400613
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Minnesota Timberwolves,1610612750,115.0,Dallas Mavericks,1610612742,114.0,Minnesota Timberwolves,American Airlines Center,"Dallas, TX",0022400614
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Cleveland Cavaliers,1610612739,108.0,Houston Rockets,1610612745,109.0,Houston Rockets,Toyota Center,"Houston, TX",0022400615
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Charlotte Hornets,1610612766,120.0,Memphis Grizzlies,1610612763,132.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400616
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,PPD,Milwaukee Bucks,1610612749,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Utah Jazz,1610612762,114.0,Oklahoma City Thunder,1610612760,123.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400618
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final,Golden State Warriors,1610612744,117.0,Sacramento Kings,1610612758,123.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400619
2024-25,Week 14 (Jan 20 - Jan 26),01-22-25,Final/OT,Boston Celtics,1610612738,117.0,LA Clippers,1610612746,113.0,Boston Celtics,Intuit Dome,"Inglewood, CA",0022400620
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,San Antonio Spurs,1610612759,140.0,Indiana Pacers,1610612754,110.0,San Antonio Spurs,Accor Arena,"Paris, FR",0022400621
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Portland Trail Blazers,1610612757,101.0,Orlando Magic,1610612753,79.0,Portland Trail Blazers,Kia Center,"Orlando, FL",0022400622
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Toronto Raptors,1610612761,122.0,Atlanta Hawks,1610612737,119.0,Toronto Raptors,State Farm Arena,"Atlanta, GA",0022400623
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Dallas Mavericks,1610612742,121.0,Oklahoma City Thunder,1610612760,115.0,Dallas Mavericks,Paycom Center,"Oklahoma City, OK",0022400625
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Miami Heat,1610612748,96.0,Milwaukee Bucks,1610612749,125.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400624
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Sacramento Kings,1610612758,123.0,Denver Nuggets,1610612743,132.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400626
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Chicago Bulls,1610612741,106.0,Golden State Warriors,1610612744,131.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400628
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Boston Celtics,1610612738,96.0,Los Angeles Lakers,1610612747,117.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400629
2024-25,Week 14 (Jan 20 - Jan 26),01-23-25,Final,Washington Wizards,1610612764,93.0,LA Clippers,1610612746,110.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400983
2024-25,Week 14 (Jan 20 - Jan 26),01-24-25,Final,Portland Trail Blazers,1610612757,102.0,Charlotte Hornets,1610612766,97.0,Portland Trail Blazers,Spectrum Center,"Charlotte, NC",0022400630
2024-25,Week 14 (Jan 20 - Jan 26),01-24-25,Final,Cleveland Cavaliers,1610612739,129.0,Philadelphia 76ers,1610612755,132.0,Philadelphia 76ers,Wells Fargo Center,"Philadelphia, PA",0022400631
2024-25,Week 14 (Jan 20 - Jan 26),01-24-25,Final,New Orleans Pelicans,1610612740,126.0,Memphis Grizzlies,1610612763,139.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400632
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Indiana Pacers,1610612754,136.0,San Antonio Spurs,1610612759,98.0,Indiana Pacers,Accor Arena,"Paris, FR",0022400633
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Denver Nuggets,1610612743,104.0,Minnesota Timberwolves,1610612750,133.0,Minnesota Timberwolves,Target Center,"Minneapolis, MN",0022400634
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Boston Celtics,1610612738,122.0,Dallas Mavericks,1610612742,107.0,Boston Celtics,American Airlines Center,"Dallas, TX",0022400635
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Miami Heat,1610612748,106.0,Brooklyn Nets,1610612751,97.0,Miami Heat,Barclays Center,"Brooklyn, NY",0022400636
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,New Orleans Pelicans,1610612740,92.0,Charlotte Hornets,1610612766,123.0,Charlotte Hornets,Spectrum Center,"Charlotte, NC",0022400637
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Detroit Pistons,1610612765,113.0,Orlando Magic,1610612753,121.0,Orlando Magic,Kia Center,"Orlando, FL",0022400638
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Toronto Raptors,1610612761,117.0,Atlanta Hawks,1610612737,94.0,Toronto Raptors,State Farm Arena,"Atlanta, GA",0022400639
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Houston Rockets,1610612745,135.0,Cleveland Cavaliers,1610612739,131.0,Houston Rockets,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400640
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Sacramento Kings,1610612758,120.0,New York Knicks,1610612752,143.0,New York Knicks,Madison Square Garden,"New York, NY",0022400641
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Philadelphia 76ers,1610612755,109.0,Chicago Bulls,1610612741,97.0,Philadelphia 76ers,United Center,"Chicago, IL",0022400642
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Utah Jazz,1610612762,103.0,Memphis Grizzlies,1610612763,125.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400643
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Los Angeles Lakers,1610612747,118.0,Golden State Warriors,1610612744,108.0,Los Angeles Lakers,Chase Center,"San Francisco, CA",0022400644
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Washington Wizards,1610612764,109.0,Phoenix Suns,1610612756,119.0,Phoenix Suns,Footprint Center,"Phoenix, AZ",0022400645
2024-25,Week 14 (Jan 20 - Jan 26),01-25-25,Final,Milwaukee Bucks,1610612749,117.0,LA Clippers,1610612746,127.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400646
2024-25,Week 14 (Jan 20 - Jan 26),01-26-25,Final,Oklahoma City Thunder,1610612760,118.0,Portland Trail Blazers,1610612757,108.0,Oklahoma City Thunder,Moda Center,"Portland, OR",0022400647
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:00 PM ET,Los Angeles Lakers,1610612747,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:00 PM ET,Detroit Pistons,1610612765,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:30 PM ET,Houston Rockets,1610612745,,Boston Celtics,1610612738,,,TD Garden,"Boston, MA",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:30 PM ET,Sacramento Kings,1610612758,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:30 PM ET,Orlando Magic,1610612753,,Miami Heat,1610612748,,,Kaseya Center,"Miami, FL",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:30 PM ET,Memphis Grizzlies,1610612763,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,7:30 PM ET,New Orleans Pelicans,1610612740,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,8:00 PM ET,Denver Nuggets,1610612743,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,8:00 PM ET,Atlanta Hawks,1610612737,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,8:30 PM ET,Washington Wizards,1610612764,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,9:00 PM ET,Milwaukee Bucks,1610612749,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 15 (Jan 27 - Feb 2),01-27-25,9:30 PM ET,LA Clippers,1610612746,,Phoenix Suns,1610612756,,,Footprint Center,"Phoenix, AZ",
2024-25,Week 15 (Jan 27 - Feb 2),01-28-25,7:30 PM ET,Houston Rockets,1610612745,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 15 (Jan 27 - Feb 2),01-28-25,7:30 PM ET,Los Angeles Lakers,1610612747,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 15 (Jan 27 - Feb 2),01-28-25,10:00 PM ET,Utah Jazz,1610612762,,Golden State Warriors,1610612744,,,Chase Center,"San Francisco, CA",
2024-25,Week 15 (Jan 27 - Feb 2),01-28-25,10:00 PM ET,Milwaukee Bucks,1610612749,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:00 PM ET,Brooklyn Nets,1610612751,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:00 PM ET,Detroit Pistons,1610612765,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:00 PM ET,Toronto Raptors,1610612761,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:30 PM ET,Chicago Bulls,1610612741,,Boston Celtics,1610612738,,,TD Garden,"Boston, MA",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:30 PM ET,Cleveland Cavaliers,1610612739,,Miami Heat,1610612748,,,Kaseya Center,"Miami, FL",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:30 PM ET,Denver Nuggets,1610612743,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,7:30 PM ET,Sacramento Kings,1610612758,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,8:00 PM ET,Dallas Mavericks,1610612742,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,8:00 PM ET,LA Clippers,1610612746,,San Antonio Spurs,1610612759,,,Frost Bank Center,"San Antonio, TX",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,9:00 PM ET,Minnesota Timberwolves,1610612750,,Phoenix Suns,1610612756,,,Footprint Center,"Phoenix, AZ",
2024-25,Week 15 (Jan 27 - Feb 2),01-29-25,10:00 PM ET,Oklahoma City Thunder,1610612760,,Golden State Warriors,1610612744,,,Chase Center,"San Francisco, CA",
2024-25,Week 15 (Jan 27 - Feb 2),01-30-25,7:00 PM ET,Los Angeles Lakers,1610612747,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 15 (Jan 27 - Feb 2),01-30-25,7:00 PM ET,Atlanta Hawks,1610612737,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 15 (Jan 27 - Feb 2),01-30-25,9:00 PM ET,Minnesota Timberwolves,1610612750,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 15 (Jan 27 - Feb 2),01-30-25,9:30 PM ET,Houston Rockets,1610612745,,Memphis Grizzlies,1610612763,,,FedExForum,"Memphis, TN",
2024-25,Week 15 (Jan 27 - Feb 2),01-30-25,10:00 PM ET,Orlando Magic,1610612753,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,7:00 PM ET,LA Clippers,1610612746,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,7:00 PM ET,Dallas Mavericks,1610612742,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,7:30 PM ET,Denver Nuggets,1610612743,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,7:30 PM ET,Chicago Bulls,1610612741,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,8:00 PM ET,Boston Celtics,1610612738,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,8:00 PM ET,Milwaukee Bucks,1610612749,,San Antonio Spurs,1610612759,,,Frost Bank Center,"San Antonio, TX",
2024-25,Week 15 (Jan 27 - Feb 2),01-31-25,10:00 PM ET,Phoenix Suns,1610612756,,Golden State Warriors,1610612744,,,Chase Center,"San Francisco, CA",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,5:00 PM ET,Atlanta Hawks,1610612737,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
